|Topico 0|Topico 1|Topico 2|Topico 3|Topico 4|Topico 5|Topico 6|Topico 7|Topico 8|Topico 9|id|dominant_topic
87|0.0|0.0|0.0|0.0|0.1455|0.0|0.0|0.1566|0.3277|0.3702|333|9
88|0.8338|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1662|339|0
89|0.5721|0.0|0.0|0.2854|0.0324|0.0317|0.0197|0.0411|0.0|0.0177|341|0
90|0.0|0.4514|0.1667|0.0|0.0|0.0|0.0|0.0|0.0|0.3819|342|9
91|0.77|0.0|0.0|0.0|0.0|0.0|0.23|0.0|0.0|0.0|344|0
92|0.5968|0.0|0.0|0.1344|0.1761|0.0|0.0|0.0927|0.0|0.0|347|0
93|0.5838|0.0|0.0|0.4162|0.0|0.0|0.0|0.0|0.0|0.0|350|0
94|0.0616|0.4082|0.0|0.0|0.2014|0.0|0.1064|0.0784|0.0|0.144|356|1
95|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|358|3
96|0.3133|0.0|0.0|0.6867|0.0|0.0|0.0|0.0|0.0|0.0|359|3
97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|360|4
98|0.1207|0.0|0.0|0.3427|0.1066|0.0|0.1382|0.1132|0.0|0.1785|371|9
99|0.4958|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5042|373|9
100|0.7364|0.0|0.0|0.2636|0.0|0.0|0.0|0.0|0.0|0.0|374|0
101|0.4763|0.1904|0.0|0.3333|0.0|0.0|0.0|0.0|0.0|0.0|376|0
102|0.1862|0.0|0.0|0.3531|0.0|0.3228|0.0|0.0238|0.0|0.1141|383|5
103|0.4521|0.0|0.0|0.318|0.0882|0.0|0.0|0.1417|0.0|0.0|385|0
104|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|388|1
105|0.1266|0.0|0.0|0.3031|0.0|0.4135|0.0|0.0|0.1569|0.0|391|3
106|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|395|6
107|0.4417|0.0|0.0|0.4276|0.0732|0.0288|0.0|0.0|0.0|0.0286|398|0
108|0.0|0.0|0.5313|0.0|0.0|0.0|0.0|0.0|0.0|0.4687|403|2
109|0.2232|0.0|0.0|0.3726|0.0|0.0|0.2614|0.0|0.0|0.1428|411|6
110|0.2359|0.0|0.0|0.0|0.2557|0.0|0.2764|0.0|0.0|0.2321|419|4
111|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|420|6
112|0.0|0.0|0.0|0.0|0.6729|0.0|0.0|0.0|0.3271|0.0|421|4
113|0.5206|0.0|0.0|0.2849|0.0|0.0|0.0899|0.0|0.0|0.1046|429|0
114|0.0|0.1661|0.1786|0.3223|0.0|0.0|0.0|0.3329|0.0|0.0|430|4
115|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|431|6
116|0.0|0.0|0.0|0.0802|0.0342|0.5314|0.0649|0.254|0.0|0.0353|437|5
117|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|443|1
118|0.0|0.5174|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4826|445|9
119|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|456|4
120|0.2427|0.0|0.1504|0.3343|0.0|0.218|0.0|0.0546|0.0|0.0|457|0
121|0.0|0.0|0.4271|0.0444|0.0838|0.0856|0.0|0.0|0.0|0.3591|460|9
