,dominant_topic,document_id,document_score
272,0,955,0.29174033002329175
273,9,961,0.09273600398791795
274,0,962,0.03419483855192267
275,9,965,0.08026963266032595
276,4,968,0.4774030053206671
277,8,972,0.1280556339104657
278,0,975,0.0749355264201527
279,7,977,0.17946238272359002
280,2,978,0.16021646406353404
281,2,980,0.046874343541485564
282,0,987,0.1915045633931317
283,0,988,0.26387220852681204
284,9,989,0.1651327346812702
285,7,992,0.12447157669150602
286,4,997,0.146415655395266
287,0,1000,0.11406231624509787
288,2,1001,0.12215358674289677
289,5,1003,0.07241263673880988
290,7,1004,0.16194726606655663
291,7,1005,0.1840269094153601
292,9,1010,0.07304974132094819
293,0,1024,0.37743913568449766
294,7,1026,0.11702950259934813
295,9,1031,0.13462509628764538
296,2,1033,0.07693331984788254
297,2,1036,0.14187119139355636
298,6,1048,0.17699475965253975
299,9,1050,0.07628233892938267
300,4,1051,0.3561041347929486
301,2,1052,0.08184767657545641
302,2,1055,0.2947875857092276
303,7,1060,0.0791581716742787
304,2,1063,0.15211322969979457
305,7,1076,0.057656885471109545
306,8,1081,0.20856019078771282
307,4,1082,0.3985399595656278
308,8,1083,0.11617855371643065
309,1,1084,0.05919630787176354
310,0,1087,0.132228054874166
311,1,1089,0.029174678375941662
312,2,1093,0.1939014019115223
313,7,1097,0.17283405649303046
314,0,1098,0.25845480930261894
315,1,1100,0.2869385210354244
316,2,1105,0.05963949024671737
317,1,1107,0.21557571976236345
318,8,1113,0.2525993453059167
319,0,1119,0.11742846890165891
320,0,1120,0.2172879327702388
321,0,1123,0.20913262021106382
322,7,1124,0.08623372368958479
323,0,1128,0.4975678315931635
324,8,1137,0.21249078233075258
325,8,1141,0.25173015391692216
326,9,1142,0.017890451060104832
327,5,1145,0.060685193573042924
328,6,1157,0.06510163137706802
329,0,1161,0.22064855380664658
330,0,1170,0.14515606551239862
331,8,1171,0.05260398285957901
332,4,1172,0.330085310828681
333,8,1177,0.12046538307148213
334,7,1178,0.2584121235380985
335,3,1181,4.4165026782196595
336,6,1190,0.15439096660433782
337,6,1197,0.07091037947251971
338,0,1199,0.17462704115573907
339,0,1202,0.2111190760664208
340,9,1203,0.07845790315721687
341,8,1208,0.22573482321884764
342,2,1211,0.1916571323072253
343,8,1214,0.44034096277788937
344,2,1218,0.14790766452826812
345,0,1219,0.31138766037565835
346,0,1220,0.16494905529802872
347,4,1229,0.5192300806684207
348,0,1232,0.21191832305490313
349,8,1235,0.033208052670879215
350,4,1237,0.0681918871118211
351,0,1239,0.17853312015822967
352,6,1241,0.1686301073543075
353,4,1247,0.276034947701803
354,0,1249,0.13380300627467373
355,1,1263,0.14232640630249135
356,9,1279,0.03234417866560753
357,6,1282,0.26836868708731815
358,2,1284,0.188400702164975
359,9,1288,0.030661983021726562
360,0,1289,0.21721930600023404
361,8,1292,0.22852588392211434
362,1,1297,0.2863894628443204
363,5,1301,0.22793811282255586
364,6,1302,0.1691980233049285
365,4,1310,0.3090133331815359
366,5,1314,0.36617566140158675
367,0,1317,0.03281768432944633
368,7,1335,0.14780954176014965
369,0,1339,0.21259105026207142
370,8,1341,0.18887044359945138
371,1,1343,0.28137725521636425
372,9,1344,0.011715498468121689
373,8,1345,0.15302409871927278
374,6,1346,0.08461990537896733
375,7,1355,0.05701819015550489
376,0,1357,0.3726985183271706
377,8,1358,0.08283920239602001
378,8,1374,0.1731795574394564
379,2,1381,0.047873844020958796
380,8,1382,0.12739527747033141
381,6,1384,0.12317325075010344
382,8,1392,0.10655186920630258
383,9,1405,0.15012540640480243
384,9,1407,0.025443302488025107
385,5,1410,0.30470892228037344
386,1,1412,0.34383961502393035
387,9,1421,0.009473242276802437
388,0,1426,0.07221590701891692
389,7,1431,0.23382732235058873
390,8,1437,0.2592442387488917
391,0,1440,0.2530343058106534
392,8,1447,0.1925226573212011
393,9,1452,0.07304974132094819
394,0,1460,0.13069382539101337
395,1,1462,0.12134218776954567
396,1,1465,0.518769943164977
397,7,1466,0.11310307910741131
398,0,1478,0.16235206639634614
399,9,1482,0.042286034471206914
400,7,1487,0.13441666767081856
401,4,1496,0.15835313433408968
402,0,1499,0.07316725304880045
403,9,1501,0.10331955333579224
404,9,1507,0.016491021291043066
405,0,1512,0.30525345589748126
406,2,1514,0.11613456483123318
407,9,1516,0.16967465313686764
408,0,1518,0.2757326804948004
409,1,1521,0.03807983440087172
410,0,1522,0.26543438986223644
411,0,1523,0.16231396055969854
412,1,1524,0.015733531717476556
413,8,1526,0.05350951107907469
414,0,1532,0.024468662809870655
415,7,1536,0.21575259981060682
416,7,1539,0.10321932238722945
417,9,1542,0.02864145321846849
418,9,1543,0.057624777600293275
419,9,1552,0.07304974132094819
420,6,1556,0.1241737861952863
421,0,1563,0.19176110242642153
422,0,1571,0.13540406496477064
423,7,1584,0.22467793325163374
424,4,1588,0.3784762023567912
425,9,1591,0.042552760605188616
426,8,1594,0.0986712262619884
427,5,1599,0.12926998896121006
428,0,1604,0.31609054244154405
429,6,1614,0.335451957353546
430,6,1618,0.14101906400436845
431,0,1621,0.07134668081760795
432,0,1624,0.24804030512090047
433,2,1629,0.01945239199302201
434,5,1631,0.0921267842424197
435,0,1632,0.12989023573249675
436,0,1638,0.24119674010882303
437,8,1655,0.09077515361504483
438,0,1657,0.24500494947925455
439,5,1668,0.18361515607070394
440,6,1669,0.23510975470137874
441,8,1703,0.22846142609986986
442,2,1705,0.25781324124138494
443,0,1717,0.41017942636817784
444,2,1718,0.15595199325780204
445,4,1719,0.2920246278739304
446,3,1723,0.5330774712680122
447,7,1724,0.10176014598126097
448,9,1735,0.013135379168821655
449,6,1759,0.3662630862219776
450,8,1761,0.0717897755948166
